review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,identified_theme
912,Failed transfers. System says network error but my balance was deducted.,1,2026-02-26,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
913,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-05-02,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
914,Smooth transfers and quick notifications. Highly recommended.,5,2026-03-29,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
915,Smooth transfers and quick notifications. Highly recommended.,5,2026-01-12,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
916,"Great user interface, clean design, but login error pops up frequently.",3,2026-01-17,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
917,Failed transfers. System says network error but my balance was deducted.,2,2026-03-21,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
918,"Great user interface, clean design, but login error pops up frequently.",3,2026-03-10,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
919,Smooth transfers and quick notifications. Highly recommended.,4,2026-04-18,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
920,Please add biometric authentication like fingerprint sign in.,4,2026-02-11,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
921,Please add biometric authentication like fingerprint sign in.,4,2026-03-14,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
922,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-04-07,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
923,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-04-24,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
924,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-03-22,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
925,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-04-16,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
926,Failed transfers. System says network error but my balance was deducted.,2,2026-05-08,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
927,"Great user interface, clean design, but login error pops up frequently.",3,2026-04-27,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
928,Please add biometric authentication like fingerprint sign in.,3,2026-01-30,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
929,Smooth transfers and quick notifications. Highly recommended.,5,2026-04-06,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
930,"Amole app has a great interface, very clean and navigable navigation.",3,2026-01-09,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
931,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-01-20,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
932,Very slow transfer loading times today. App kept crashing during payments.,2,2026-02-11,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
933,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-01-06,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
934,"Amole app has a great interface, very clean and navigable navigation.",3,2026-05-07,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
935,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-06,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
936,Please add biometric authentication like fingerprint sign in.,2,2026-01-24,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
937,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-04-07,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
938,Very slow transfer loading times today. App kept crashing during payments.,1,2026-02-21,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
939,Very slow transfer loading times today. App kept crashing during payments.,2,2026-02-23,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
940,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-03-22,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
941,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-01-21,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
942,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-05-03,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
943,Very slow transfer loading times today. App kept crashing during payments.,1,2026-01-19,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
944,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-04-05,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
945,Please add biometric authentication like fingerprint sign in.,3,2026-01-31,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
946,Please add biometric authentication like fingerprint sign in.,2,2026-03-06,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
947,Very slow transfer loading times today. App kept crashing during payments.,2,2026-04-28,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
948,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-04-13,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
949,Smooth transfers and quick notifications. Highly recommended.,5,2026-04-03,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
950,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-04-19,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
951,Smooth transfers and quick notifications. Highly recommended.,5,2026-01-02,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
952,"Great user interface, clean design, but login error pops up frequently.",3,2026-01-17,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
953,Smooth transfers and quick notifications. Highly recommended.,4,2026-05-08,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
954,Where is the fingerprint login? Typing my long password every time is annoying.,3,2026-01-20,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
955,"Amole app has a great interface, very clean and navigable navigation.",5,2026-05-07,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
956,"Awesome banking experience, fast navigation and secure transfers.",5,2026-02-25,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
957,Please add biometric authentication like fingerprint sign in.,4,2026-01-08,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
958,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-05-11,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
959,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-03-06,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
960,Very slow transfer loading times today. App kept crashing during payments.,1,2026-02-08,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
961,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-05-06,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
962,"Amole app has a great interface, very clean and navigable navigation.",4,2026-01-07,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
963,Please add biometric authentication like fingerprint sign in.,4,2026-03-18,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
964,"Amole app has a great interface, very clean and navigable navigation.",3,2026-03-30,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
965,I did not receive the OTP token. Stuck on login screen for hours.,2,2026-04-19,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
966,"Awesome banking experience, fast navigation and secure transfers.",5,2026-03-20,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
967,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-01-10,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
968,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-24,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
969,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-02-07,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
970,Smooth transfers and quick notifications. Highly recommended.,4,2026-04-24,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
971,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-02-07,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
972,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-04-16,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
973,Please add biometric authentication like fingerprint sign in.,2,2026-03-13,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
974,"Amole app has a great interface, very clean and navigable navigation.",5,2026-01-27,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
975,Smooth transfers and quick notifications. Highly recommended.,5,2026-03-24,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
976,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-02-15,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
977,"Great user interface, clean design, but login error pops up frequently.",4,2026-01-04,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
978,Please add biometric authentication like fingerprint sign in.,3,2026-05-08,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
979,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-01-27,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
980,I did not receive the OTP token. Stuck on login screen for hours.,2,2026-03-14,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
981,"Amole app has a great interface, very clean and navigable navigation.",3,2026-04-26,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
982,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-03-25,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
983,Very slow transfer loading times today. App kept crashing during payments.,1,2026-01-22,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
984,"Great user interface, clean design, but login error pops up frequently.",2,2026-01-28,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
985,"Awesome banking experience, fast navigation and secure transfers.",5,2026-04-02,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
986,"Awesome banking experience, fast navigation and secure transfers.",5,2026-01-24,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
987,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-04-21,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
988,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-03-12,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
989,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-02-06,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
990,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-04-01,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
991,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-05-08,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
992,"Awesome banking experience, fast navigation and secure transfers.",5,2026-02-02,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
993,"Amole app has a great interface, very clean and navigable navigation.",4,2026-03-12,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
994,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-02-12,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
995,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-03-20,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
996,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-02-24,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
997,Please add biometric authentication like fingerprint sign in.,3,2026-02-14,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
998,Please add biometric authentication like fingerprint sign in.,2,2026-01-17,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
999,"Amole app has a great interface, very clean and navigable navigation.",4,2026-03-16,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1000,"Amole app has a great interface, very clean and navigable navigation.",3,2026-03-02,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1001,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-02-16,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1002,Very slow transfer loading times today. App kept crashing during payments.,1,2026-05-03,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1003,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-04-06,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1004,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-05-07,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1005,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-03-27,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1006,I did not receive the OTP token. Stuck on login screen for hours.,2,2026-03-19,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1007,Where is the fingerprint login? Typing my long password every time is annoying.,3,2026-03-04,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1008,"Awesome banking experience, fast navigation and secure transfers.",5,2026-04-11,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1009,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-03-20,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1010,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-03-06,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1011,Smooth transfers and quick notifications. Highly recommended.,4,2026-03-10,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1012,"Amole app has a great interface, very clean and navigable navigation.",4,2026-05-07,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1013,"Amole app has a great interface, very clean and navigable navigation.",3,2026-01-12,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1014,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-03-19,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1015,"Great user interface, clean design, but login error pops up frequently.",2,2026-02-15,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1016,Please add biometric authentication like fingerprint sign in.,4,2026-03-09,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1017,"Great user interface, clean design, but login error pops up frequently.",4,2026-04-05,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1018,Very slow transfer loading times today. App kept crashing during payments.,1,2026-01-24,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1019,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-01,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1020,"Amole app has a great interface, very clean and navigable navigation.",3,2026-02-26,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1021,Please add biometric authentication like fingerprint sign in.,2,2026-02-04,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1022,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-20,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1023,Very slow transfer loading times today. App kept crashing during payments.,2,2026-03-20,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1024,"Awesome banking experience, fast navigation and secure transfers.",4,2026-01-02,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1025,Failed transfers. System says network error but my balance was deducted.,2,2026-03-24,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1026,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-03-13,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1027,Failed transfers. System says network error but my balance was deducted.,1,2026-03-16,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1028,"Awesome banking experience, fast navigation and secure transfers.",4,2026-01-11,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1029,Failed transfers. System says network error but my balance was deducted.,1,2026-01-11,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1030,Please add biometric authentication like fingerprint sign in.,2,2026-05-07,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1031,Very slow transfer loading times today. App kept crashing during payments.,1,2026-03-21,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1032,Please add biometric authentication like fingerprint sign in.,3,2026-03-08,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1033,Failed transfers. System says network error but my balance was deducted.,1,2026-03-17,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1034,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-01-02,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1035,Very slow transfer loading times today. App kept crashing during payments.,2,2026-02-27,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1036,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-19,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1037,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-04-25,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1038,"Awesome banking experience, fast navigation and secure transfers.",5,2026-03-11,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1039,"Awesome banking experience, fast navigation and secure transfers.",4,2026-04-05,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1040,Where is the fingerprint login? Typing my long password every time is annoying.,1,2026-04-17,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1041,"Awesome banking experience, fast navigation and secure transfers.",4,2026-05-08,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1042,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-02-18,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1043,Very slow transfer loading times today. App kept crashing during payments.,1,2026-02-13,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1044,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-05-02,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1045,Failed transfers. System says network error but my balance was deducted.,1,2026-02-22,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1046,Where is the fingerprint login? Typing my long password every time is annoying.,3,2026-02-06,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1047,Please add biometric authentication like fingerprint sign in.,2,2026-02-09,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1048,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-04-10,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1049,"Awesome banking experience, fast navigation and secure transfers.",4,2026-04-02,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1050,Failed transfers. System says network error but my balance was deducted.,1,2026-03-09,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1051,Very slow transfer loading times today. App kept crashing during payments.,1,2026-02-01,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1052,Smooth transfers and quick notifications. Highly recommended.,5,2026-03-06,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1053,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-01-10,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1054,"Amole app has a great interface, very clean and navigable navigation.",5,2026-04-27,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1055,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-04-05,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1056,"Amole app has a great interface, very clean and navigable navigation.",5,2026-01-20,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1057,Where is the fingerprint login? Typing my long password every time is annoying.,1,2026-04-19,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1058,"Amole app has a great interface, very clean and navigable navigation.",4,2026-05-01,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1059,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-02-09,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1060,Smooth transfers and quick notifications. Highly recommended.,5,2026-03-31,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1061,Please add biometric authentication like fingerprint sign in.,4,2026-01-09,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1062,"Great user interface, clean design, but login error pops up frequently.",3,2026-03-17,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1063,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-04-27,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1064,Failed transfers. System says network error but my balance was deducted.,2,2026-01-27,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1065,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-03-18,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1066,Smooth transfers and quick notifications. Highly recommended.,4,2026-03-03,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1067,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-04-20,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1068,Smooth transfers and quick notifications. Highly recommended.,5,2026-03-21,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1069,"Awesome banking experience, fast navigation and secure transfers.",5,2026-01-17,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1070,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-03-08,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1071,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-05-05,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1072,"Awesome banking experience, fast navigation and secure transfers.",5,2026-01-26,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1073,"Amole app has a great interface, very clean and navigable navigation.",5,2026-04-15,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1074,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-04-20,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1075,Failed transfers. System says network error but my balance was deducted.,2,2026-01-22,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1076,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-05-01,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1077,"Great user interface, clean design, but login error pops up frequently.",3,2026-01-22,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1078,Please add biometric authentication like fingerprint sign in.,4,2026-01-27,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1079,Very slow transfer loading times today. App kept crashing during payments.,2,2026-03-20,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1080,Smooth transfers and quick notifications. Highly recommended.,4,2026-04-11,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1081,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-04-26,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1082,Failed transfers. System says network error but my balance was deducted.,2,2026-05-08,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1083,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-04-27,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1084,Very slow transfer loading times today. App kept crashing during payments.,2,2026-02-04,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1085,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-04-03,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
1086,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-04-02,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
1087,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-01-21,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1088,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-02-26,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1089,"Amole app has a great interface, very clean and navigable navigation.",5,2026-01-16,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1090,Very slow transfer loading times today. App kept crashing during payments.,1,2026-01-20,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1091,Smooth transfers and quick notifications. Highly recommended.,5,2026-03-15,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1092,"Awesome banking experience, fast navigation and secure transfers.",5,2026-03-16,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1093,Failed transfers. System says network error but my balance was deducted.,2,2026-04-17,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1094,Where is the fingerprint login? Typing my long password every time is annoying.,1,2026-04-21,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1095,"Awesome banking experience, fast navigation and secure transfers.",4,2026-01-17,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1096,Please add biometric authentication like fingerprint sign in.,4,2026-01-30,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1097,Very slow transfer loading times today. App kept crashing during payments.,2,2026-04-19,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1098,"Great user interface, clean design, but login error pops up frequently.",4,2026-01-31,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1099,Very slow transfer loading times today. App kept crashing during payments.,1,2026-04-18,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1100,"Great user interface, clean design, but login error pops up frequently.",2,2026-02-08,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1101,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-03-29,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1102,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-02-22,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1103,Where is the fingerprint login? Typing my long password every time is annoying.,1,2026-03-23,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1104,"Amole app has a great interface, very clean and navigable navigation.",4,2026-04-11,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1105,Failed transfers. System says network error but my balance was deducted.,1,2026-04-24,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1106,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-01-13,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1107,"Awesome banking experience, fast navigation and secure transfers.",4,2026-02-28,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1108,Failed transfers. System says network error but my balance was deducted.,1,2026-02-11,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1109,"Amole app has a great interface, very clean and navigable navigation.",4,2026-03-29,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1110,Please add biometric authentication like fingerprint sign in.,3,2026-03-22,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1111,Where is the fingerprint login? Typing my long password every time is annoying.,3,2026-04-03,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
1112,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-04-18,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
1113,"Amole app has a great interface, very clean and navigable navigation.",5,2026-04-14,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
1114,I did not receive the OTP token. Stuck on login screen for hours.,2,2026-02-24,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1115,"Great user interface, clean design, but login error pops up frequently.",2,2026-04-22,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
1116,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-01-19,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
1117,Smooth transfers and quick notifications. Highly recommended.,5,2026-03-29,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1118,Failed transfers. System says network error but my balance was deducted.,1,2026-02-22,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
1119,Please add biometric authentication like fingerprint sign in.,3,2026-01-31,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
1120,Very slow transfer loading times today. App kept crashing during payments.,1,2026-04-28,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
1121,"Awesome banking experience, fast navigation and secure transfers.",5,2026-03-30,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1122,Smooth transfers and quick notifications. Highly recommended.,4,2026-02-04,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
1123,"Awesome banking experience, fast navigation and secure transfers.",5,2026-01-21,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
1124,"Great user interface, clean design, but login error pops up frequently.",3,2026-05-04,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
